Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:61H3Ty5WJZRKTNI7r6FN5H,"Max B Interlude - feat. Max B","Kush + Orange Juice 2","Wiz Khalifa,Max B",2025-04-18,212997,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.728,0.636,4,-9.264,0,0.0464,0.0204,0,0.615,0.644,129.989,4
spotify:track:4cOY4QxvMXrxSij1HeMxZ5,"Red Eye","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,183195,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.636,0.496,4,-14.793,0,0.338,0.311,0.00000256,0.195,0.783,81.99,4
spotify:track:26WDAB8JiTxYjN8Y9O99OM,"My Influence - feat. Juicy J","Kush + Orange Juice 2","Wiz Khalifa,Juicy J",2025-04-18,219072,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap,memphis rap,crunk","BMG Rights Management (US) LLC",0.878,0.275,9,-16.792,0,0.332,0.0059,0.0000475,0.308,0.555,136.032,4
spotify:track:0NxoGhZ9bkWMmNgw4nRfkW,"Take Your Time Get Paid - feat. DJ Quik","Kush + Orange Juice 2","Wiz Khalifa,DJ Quik",2025-04-18,190072,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap,g-funk,west coast hip hop,gangster rap","BMG Rights Management (US) LLC",0.83,0.547,1,-10.14,0,0.269,0.0616,0.00000221,0.11,0.358,95.982,4
spotify:track:1qUyn3s2q7ltOZ5HntTT8K,"Cashed Out - feat. Larry June","Kush + Orange Juice 2","Wiz Khalifa,Larry June",2025-04-18,223571,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.766,0.663,11,-8.041,0,0.196,0.0892,0,0.13,0.519,145.995,4
spotify:track:42d2rUOHLaMIgPjVIOWiTh,"Got It All - feat. Chevy Woods","Kush + Orange Juice 2","Wiz Khalifa,Chevy Woods",2025-04-18,165938,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.794,0.478,7,-13.616,1,0.0802,0.197,0,0.0784,0.848,81.057,4
spotify:track:1tdOU9YAv0rbS0cXhWRwW0,"Just To See You Smile - feat. rmr","Kush + Orange Juice 2","Wiz Khalifa,RMR",2025-04-18,191389,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.764,0.385,7,-13.831,0,0.104,0.14,0,0.14,0.356,140.04,4
spotify:track:6tHPs0xF3lHS5WkLwMzjZ4,"Super Duper High Outro","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,315202,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.31,0.579,4,-14.312,0,0.17,0.301,0,0.346,0.541,148.124,4
spotify:track:0XBlWDxDjTKpUI3nMolKwB,"Keep Ballin","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,188708,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.647,0.453,5,-14.28,0,0.357,0.00636,0,0.111,0.32,117.136,5
spotify:track:4Lnt1KuIZPauYAeHTRKS7J,"Khalifa's Home","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,168665,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.511,0.821,6,-7.674,1,0.169,0.00347,0,0.293,0.47,109.987,5
spotify:track:4W47A2WyBvPssilD1aEr6B,"Hide It - feat. Don Toliver","Kush + Orange Juice 2","Wiz Khalifa,Don Toliver",2025-04-18,207501,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.597,0.696,1,-6.551,0,0.141,0.296,0,0.113,0.621,169.808,4
spotify:track:7cTeRpuVvNc17C4lV7f9Pz,"Bring Your Lungs - feat. Smoke DZA","Kush + Orange Juice 2","Wiz Khalifa,Smoke DZA",2025-04-18,186313,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.675,0.685,2,-6.579,1,0.0517,0.035,0,0.107,0.317,76.954,4
spotify:track:4o1vQqQDjUaJ2NkAVBo8Qk,"Hit It Once","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,211398,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.635,0.569,2,-7.629,0,0.0849,0.169,0.00262,0.14,0.413,134.173,4
spotify:track:770vCdqkAty6EnCZrE34lb,"Hit It Once - Dub Version","Kush + Orange Juice 2","Wiz Khalifa",2025-04-18,226005,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:05Z,"rap","BMG Rights Management (US) LLC",0.612,0.501,2,-8.912,0,0.0549,0.565,0.0506,0.368,0.518,133.983,4
spotify:track:05TZET3uOYh4dMP8rnCbxf,"Pig Dream","Joke in the Shadow","Gentle Leader XIV",2025-04-18,226253,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.521,0.481,7,-10.145,1,0.0314,0.312,0.225,0.714,0.135,120.037,4
spotify:track:09McWGhEkYu1gFT3ma1krm,"Fawning","Joke in the Shadow","Gentle Leader XIV",2025-04-18,234133,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.595,0.733,4,-8.091,0,0.0387,0.0605,0.833,0.119,0.543,117.993,4
spotify:track:1JnRmafqZ0mXtyy2fuiMEg,"Serve the End","Joke in the Shadow","Gentle Leader XIV",2025-04-18,277920,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.517,0.772,2,-8.632,1,0.065,0.000841,0.809,0.339,0.322,120.008,4
spotify:track:3razDbOtYA1gjwn7XnjNap,"Woman Walking","Joke in the Shadow","Gentle Leader XIV",2025-04-18,209066,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.682,0.543,9,-10.291,0,0.0427,0.21,0.825,0.0885,0.448,119.951,4
spotify:track:4iu14O89EIYitUGumYgYWI,"The Door","Joke in the Shadow","Gentle Leader XIV",2025-04-18,373293,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.57,0.869,8,-7.949,1,0.0439,0.00157,0.57,0.103,0.579,140.031,4
spotify:track:6fDaOKEM3maLaJ1JtZPzyo,"Joke in the Shadow","Joke in the Shadow","Gentle Leader XIV",2025-04-18,240306,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.517,0.529,5,-9.536,1,0.0258,0.268,0.717,0.0767,0.381,104.045,4
spotify:track:3pSZxzZE9cN1XFLNtByxtM,"Reverser","Joke in the Shadow","Gentle Leader XIV",2025-04-18,284373,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.342,0.576,9,-10.3,0,0.0353,0.0179,0.127,0.101,0.158,150.136,5
spotify:track:7Crv7wmxMil3ZuQAixz79C,"Searchlight","Joke in the Shadow","Gentle Leader XIV",2025-04-18,216480,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.704,0.458,2,-8.894,1,0.0324,0.0282,0.521,0.0847,0.451,133.995,4
spotify:track:688LBfPSqUhinn3E1cxfed,"Bomb Pop","Joke in the Shadow","Gentle Leader XIV",2025-04-18,199093,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.492,0.679,2,-7.468,1,0.0305,0.00147,0.629,0.175,0.385,119.987,4
spotify:track:6vWhic8p3rmaaAwPK4ijrh,"Consequences","Joke in the Shadow","Gentle Leader XIV",2025-04-18,286866,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:51:32Z,"","Feel It Records",0.508,0.541,6,-10.059,0,0.0431,0.023,0.918,0.394,0.181,108.037,4
spotify:track:7MXLrxXvZKm77OTWenEl1C,"Adapting","Adapting // Crawling","Iron Lung",2025-04-18,36053,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.349,0.541,3,-9.98,0,0.0819,0.0324,0.826,0.19,0.257,102.745,4
spotify:track:3Vw2EU01zN8lS1B9oWqlOo,"Internal Monologue","Adapting // Crawling","Iron Lung",2025-04-18,19533,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.359,0.976,8,-4.951,1,0.0855,0.00000413,0.551,0.724,0,95.728,1
spotify:track:7k7NiUJ2zYY5Lq1kIF4bLO,"Lifeless Life","Adapting // Crawling","Iron Lung",2025-04-18,51133,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.17,0.998,2,-5.193,1,0.298,0.000099,0.163,0.291,0.0319,170.192,4
spotify:track:53AUR2QueKpgiyNvIxUiIj,"Shift Work","Adapting // Crawling","Iron Lung",2025-04-18,55466,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.312,0.875,8,-5.551,1,0.151,0.0000946,0.873,0.275,0.48,79.376,4
spotify:track:7x3T5BDv0htBPVCvWzdQdk,"Poisoned Sand","Adapting // Crawling","Iron Lung",2025-04-18,56133,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.247,0.861,11,-6.7,1,0.0852,0.000104,0.825,0.625,0.122,133.162,3
spotify:track:5y8iy1oSsNfsMnF6g7ZEk0,"Everything is a Void (Album Version)","Adapting // Crawling","Iron Lung",2025-04-18,59000,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.299,0.937,8,-5.748,1,0.0977,0.00000875,0.895,0.174,0.0897,89.674,4
spotify:track:2ACBgNYOx2rykRvxCQI0cl,"A Veiled Eye","Adapting // Crawling","Iron Lung",2025-04-18,44773,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.247,0.934,6,-5.868,0,0.0991,0.00033,0.921,0.377,0.0961,134.277,3
spotify:track:1Xcdio0HFDKnqH5qzQZyWa,"Perfect Ending","Adapting // Crawling","Iron Lung",2025-04-18,26693,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.423,0.671,11,-5.911,1,0.171,0.0000517,0.00378,0.364,0,128.418,4
spotify:track:0VQQWHOHd4uJXyOGt6r97M,"A Loving Act","Adapting // Crawling","Iron Lung",2025-04-18,216360,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.264,0.91,7,-6.748,0,0.189,0.000607,0.827,0.33,0.0746,78.257,3
spotify:track:1IKY8Uxllq52zJzrdNadre,"Purgatory Dust","Adapting // Crawling","Iron Lung",2025-04-18,60306,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.174,0.971,1,-5.733,1,0.125,0.0000236,0.742,0.27,0.0398,151.758,4
spotify:track:47dOVErbiNE48yO544CxbB,"Virus","Adapting // Crawling","Iron Lung",2025-04-18,104546,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.41,0.782,7,-6.043,1,0.116,0.000634,0.237,0.468,0.0837,112.945,4
spotify:track:1k8X1ywN6hFELF4AwI8DRX,"Purgatory Dust (Finale)","Adapting // Crawling","Iron Lung",2025-04-18,27920,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.145,0.982,2,-5.362,1,0.135,0.0000192,0.0405,0.392,0.0377,162.457,4
spotify:track:1tBlvtWDNE8T7wDAqNQpiR,"Acres of Skin","Adapting // Crawling","Iron Lung",2025-04-18,30440,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.4,0.757,0,-5.978,0,0.255,0.000195,0.356,0.13,0.0466,129.231,4
spotify:track:45u8qWlWgmClifUUDYnB2Z,"Hospital Tile","Adapting // Crawling","Iron Lung",2025-04-18,137480,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.295,0.708,10,-7.137,1,0.0649,0.0157,0.253,0.456,0.101,80.721,4
spotify:track:6KyWwTuqwOdXr5hhI7P10U,"Cog II","Adapting // Crawling","Iron Lung",2025-04-18,63386,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.26,0.954,11,-5.58,1,0.119,0.000135,0.954,0.12,0.0562,81.901,4
spotify:track:1TLBSzhjrEzjFhA0kpBVBr,"HeLa Cells","Adapting // Crawling","Iron Lung",2025-04-18,34906,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.144,0.941,7,-5.296,0,0.107,0.00043,0.106,0.303,0.0686,155.928,4
spotify:track:4k3C3DbfD0TCxiXmjw7Aw0,"Failure","Adapting // Crawling","Iron Lung",2025-04-18,131986,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.369,0.942,1,-6.054,1,0.0512,0.00213,0.826,0.68,0.101,91.445,4
spotify:track:14cotnLAAx2KuGlOKH9Mg7,"Survived By...","Adapting // Crawling","Iron Lung",2025-04-18,92333,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:23Z,"grindcore,hardcore punk,sludge metal,hardcore","Iron Lung Records",0.149,0.977,1,-6.107,1,0.0877,0.000082,0.428,0.208,0.0398,73.306,4
spotify:track:6VudfCc3MuGbWE74spt25G,"INCIDENTAL SYNTH 5","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,12466,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",,,,,,,,,,,,
spotify:track:0zEyEMdjZ2J7t5IIGngHLR,"NEIGHBORHOOD DOG","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,107693,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.435,0.886,4,-5.315,0,0.0725,0.000953,0.00000512,0.372,0.638,166.065,4
spotify:track:5gWZPuqEGKs2A9gTHwg7jD,"KISS HER OR BE HER","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,143066,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.567,0.748,11,-7.02,0,0.0971,0.000114,0.000142,0.21,0.603,118.6,4
spotify:track:4CXJFgE7GS5lB4UbLMqQMq,"THE FIEND","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,97520,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.655,0.772,11,-6.306,0,0.0342,0.000147,0.123,0.138,0.332,112.874,4
spotify:track:2JrWG4wTvGtoK5NzW6AZQ5,"INCIDENTAL SYNTH 4","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,8133,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",,,,,,,,,,,,
spotify:track:2IbrvUyb0sj1qHtyd5IQjQ,"HEATED HORSES","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,164160,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.444,0.867,2,-6.071,1,0.0582,0.000154,0.000117,0.357,0.479,93.525,4
spotify:track:5hfvUp2lWFtQkMpmxyIIYd,"THE UNINVITED GUEST","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,227773,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.321,0.801,9,-8.286,1,0.0791,0.000191,0.00754,0.821,0.619,151.684,4
spotify:track:6jb1SLgJw4H5L5Q8pxqkGJ,"AND AGAIN","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,130533,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.383,0.709,2,-6.281,1,0.0778,0.000198,0.0241,0.302,0.734,140.374,4
spotify:track:13ta2BQcYhvBc4cv3eNgsj,"THE MYTHOMANIAC","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,160880,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.576,0.723,9,-6.543,1,0.0569,0.00079,0.00000914,0.295,0.304,107.623,4
spotify:track:7pPgu7jLvIuR8tdhQq6A4u,"SMOKE RING","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,89520,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.517,0.932,11,-4.374,1,0.157,0.000212,0.00000897,0.333,0.772,129.156,4
spotify:track:1poUyITvyyqPpkaeDlkoHO,"INCIDENTAL SYNTH 7","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,3146,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",,,,,,,,,,,,
spotify:track:0Yrnpj32Znu23C03NUfMl9,"I'M NOT A MIRROR","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,129186,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.548,0.797,5,-5.896,0,0.032,0.0000406,0.00114,0.214,0.478,121.572,4
spotify:track:1lFGyO3VaoEfE4E5TOWm8t,"GRASS","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,120333,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.29,0.852,5,-6.039,1,0.145,0.0000188,0.00000147,0.497,0.458,84.389,3
spotify:track:1eIIWGMNZslb4wCB93jkaS,"COLD PULSE","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,96706,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.432,0.785,8,-7.052,0,0.0356,0.0000393,0.0518,0.109,0.387,102.714,4
spotify:track:1zhuxiOHjHVCp1pReDxRmt,"THE CATALOGUE","CHIME OBLIVION","CHIME OBLIVION",2025-04-18,208320,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:52:42Z,"","DEATHGOD CORP",0.441,0.771,4,-8.038,0,0.0466,0.0000258,0.225,0.153,0.183,137.884,4
spotify:track:1MXWzhoPq2hPHub6BckRtn,"Burn From Inside","From Word To Flesh","Mamuthones",2025-04-18,485626,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.157,0.418,0,-9.308,0,0.0368,0.386,0.977,0.135,0.28,132.58,5
spotify:track:3h9MO16jUl8VJArgpEHClF,"A Cage Full Of Sins","From Word To Flesh","Mamuthones",2025-04-18,378200,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.537,0.626,2,-12.954,1,0.0459,0.761,0.941,0.11,0.319,87.136,4
spotify:track:4hsihdE4PJMRIWSmsHesSw,"Can't Be Done","From Word To Flesh","Mamuthones",2025-04-18,391133,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.608,0.814,11,-8.053,0,0.0291,0.0612,0.244,0.08,0.952,113.982,4
spotify:track:3cCkHUXcnpIyjKTAE0jDwt,"Before You Leave","From Word To Flesh","Mamuthones",2025-04-18,280520,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.212,0.471,4,-10.286,0,0.0311,0.747,0.957,0.287,0.17,86.41,4
spotify:track:73hCHfzoItRD0q0Hdc7Q0w,"A Symmetry Of Faith","From Word To Flesh","Mamuthones",2025-04-18,439146,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.422,0.762,0,-10.626,1,0.0759,0.698,0.953,0.0935,0.155,129.197,4
spotify:track:6iyMoFYWuRXf8q16K1mdWZ,"Son Of Myself","From Word To Flesh","Mamuthones",2025-04-18,598240,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.534,0.527,9,-10.591,1,0.17,0.711,0.807,0.146,0.389,105.758,5
spotify:track:0N5f7OfD0UcYwajQXymZdm,"Carry On","From Word To Flesh","Mamuthones",2025-04-18,527573,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:13Z,"space rock,psychedelic rock","Rocket Recordings",0.0625,0.255,0,-16.866,1,0.0391,0.871,0.942,0.108,0.0363,60.199,4
spotify:track:6VhOt98Qn0kkOntFSA1l8c,"King of Rome","Thunderball","Melvins",2025-04-18,189466,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:30Z,"sludge metal,grunge,stoner rock,doom metal,noise rock,post-grunge","Ipecac Recordings",0.413,0.925,1,-6.238,1,0.0847,0.0000322,0.886,0.373,0.403,91.498,4
spotify:track:6lcjvUlMzZDKfLM70XVRb2,"Vomit of Clarity","Thunderball","Melvins",2025-04-18,123626,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:30Z,"sludge metal,grunge,stoner rock,doom metal,noise rock,post-grunge","Ipecac Recordings",0.172,0.327,5,-22.423,1,0.0524,0.0135,0.977,0.116,0.442,121.064,4
spotify:track:5XRRAE57yQ1vngeedAqXKD,"Short Hair With A Wig","Thunderball","Melvins",2025-04-18,665066,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:30Z,"sludge metal,grunge,stoner rock,doom metal,noise rock,post-grunge","Ipecac Recordings",0.248,0.391,0,-9.747,1,0.0285,0.000519,0.882,0.353,0.112,86.1,1
spotify:track:6QTVYTmkdlA92TaP2jYODh,"Victory of the Pyramids","Thunderball","Melvins",2025-04-18,576226,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:30Z,"sludge metal,grunge,stoner rock,doom metal,noise rock,post-grunge","Ipecac Recordings",0.248,0.726,5,-7.41,0,0.0398,0.00000355,0.877,0.295,0.269,112.258,4
spotify:track:3UNa3n0ZztTaYRYVIKV6dK,"Venus Blood","Thunderball","Melvins",2025-04-18,490160,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:30Z,"sludge metal,grunge,stoner rock,doom metal,noise rock,post-grunge","Ipecac Recordings",0.627,0.459,5,-9.648,0,0.0234,0.00102,0.742,0.082,0.236,90.982,4
spotify:track:2yH7XEWP2BxgzG90CqQPsX,"Simple","We've Got It All","Cumulus",2025-04-18,176960,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.693,0.308,4,-8.731,1,0.0316,0.155,0.00024,0.0926,0.452,125.019,4
spotify:track:7bGUIZDQcyXesjaGlVtxgJ,"Arizona Sunrise","We've Got It All","Cumulus",2025-04-18,187093,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.687,0.441,0,-7.794,1,0.0262,0.356,0.00000111,0.193,0.461,115.865,4
spotify:track:3URvtWUI3g5UESJUR8gccd,"Lose Your Mind","We've Got It All","Cumulus",2025-04-18,207080,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.648,0.324,5,-8.44,1,0.0264,0.735,0.0000119,0.0878,0.413,129.731,4
spotify:track:2LzVIcs3lZnKSqkmhNzVIf,"Wolves","We've Got It All","Cumulus",2025-04-18,214960,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.561,0.417,11,-8.447,0,0.0335,0.508,0.000526,0.106,0.248,79.885,4
spotify:track:3AzgLl9ng4VHfU1W4m5s0J,"Bad News","We've Got It All","Cumulus",2025-04-18,198586,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.666,0.353,0,-9.531,1,0.0324,0.51,0.0000789,0.115,0.206,138.033,4
spotify:track:3xtYw0f9se6oEuQNvavMLO,"Welcome Back to Me","We've Got It All","Cumulus",2025-04-18,181386,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.697,0.212,6,-14.003,0,0.0321,0.914,0.000337,0.119,0.436,110.835,4
spotify:track:1v5DGmFdghcKDL0i67IBsB,"After All","We've Got It All","Cumulus",2025-04-18,221520,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.689,0.31,2,-9.983,1,0.0328,0.697,0.000123,0.0877,0.167,104.926,4
spotify:track:02C1vdRP8ixouIm1qHZzV6,"Old Friend","We've Got It All","Cumulus",2025-04-18,197720,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.549,0.479,4,-7.109,1,0.0419,0.302,0.0000111,0.114,0.362,161.088,3
spotify:track:64U8S3iG4gsx6pYjTTWLxU,"Boxes and Letters","We've Got It All","Cumulus",2025-04-18,231933,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.509,0.174,10,-14.831,1,0.0309,0.926,0.0000243,0.103,0.276,157.746,4
spotify:track:5MYcyO86kYuT5IgZpOu3nL,"Dad Song","We've Got It All","Cumulus",2025-04-18,206746,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.604,0.756,2,-6.104,1,0.0274,0.0479,0.00354,0.123,0.772,131.095,4
spotify:track:2uz3GMArWiOaJSFm4llK5f,"Money & Music","We've Got It All","Cumulus",2025-04-18,100146,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:54:56Z,"","Share It Music",0.68,0.141,0,-12.641,1,0.0399,0.957,0.0000194,0.126,0.616,118.048,4
spotify:track:14uYjLYDWo0rtCHKvWF1jc,"Electric War","Electric War","Little Barrie,Malcolm Catto",2025-04-18,315626,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T11:55:45Z,"","Easy Eye Sound",0.49,0.772,0,-8.626,1,0.0369,0.024,0.705,0.301,0.65,121.111,4
