Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label_encoded,is_unknown_genre,Genres_encoded
Fanfare for 7.83 Hz,Waking Hours,Photay,2020-06-12,329476,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.579,0.53,5.0,-11.661,0.0,0.0311,0.286,0.943,0.102,0.0383,127.005,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
Bankhead (unplugged),In The Blue Light,Kelela,2025-02-11,114586,38,alternative r&b,Warp Records,0.344,0.299,4.0,-12.608,1.0,0.0411,0.814,0.00947,0.355,0.244,75.64,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Raven (unplugged),In The Blue Light,Kelela,2025-02-11,262409,38,alternative r&b,Warp Records,0.276,0.14,1.0,-16.456,1.0,0.0363,0.738,0.704,0.149,0.0383,101.946,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Enemy (unplugged),In The Blue Light,Kelela,2025-02-11,419017,38,alternative r&b,Warp Records,0.541,0.233,0.0,-17.721,1.0,0.0298,0.875,0.261,0.262,0.239,82.057,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Backseat Banton,Horror,Bartees Strange,2025-02-14,211289,1,"indie rock, singer-songwriter, british, rock",4AD,0.687,0.855,0.0,-6.266,1.0,0.0484,0.0264,0.102,0.0985,0.44,113.992,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Norf Gun,Horror,Bartees Strange,2025-02-14,180938,1,"indie rock, singer-songwriter, british, rock",4AD,0.77,0.732,9.0,-7.982,0.0,0.0916,0.0779,0.000798,0.277,0.418,92.517,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Loop Defenders,Horror,Bartees Strange,2025-02-14,208798,1,"indie rock, singer-songwriter, british, rock",4AD,0.641,0.713,9.0,-8.661,0.0,0.0303,0.000745,0.0151,0.201,0.595,105.974,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
17,Horror,Bartees Strange,2025-02-14,230211,1,"indie rock, singer-songwriter, british, rock",4AD,0.484,0.507,7.0,-8.49,1.0,0.0551,0.128,0.00337,0.122,0.194,140.325,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Doomsday Buttercup,Horror,Bartees Strange,2025-02-14,167472,1,"indie rock, singer-songwriter, british, rock",4AD,0.737,0.443,7.0,-12.941,1.0,0.0499,0.684,0.661,0.234,0.643,135.01,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Lovers,Horror,Bartees Strange,2025-02-14,234014,2,"indie rock, singer-songwriter, british, rock",4AD,0.665,0.538,11.0,-10.362,0.0,0.0537,0.574,0.585,0.0904,0.301,140.037,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Wants Needs,Horror,Bartees Strange,2025-02-14,298846,2,"indie rock, singer-songwriter, british, rock",4AD,0.402,0.819,0.0,-7.44,1.0,0.0711,0.0007,0.241,0.374,0.399,162.669,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Lie 95,Horror,Bartees Strange,2025-02-14,161555,2,"indie rock, singer-songwriter, british, rock",4AD,0.608,0.423,0.0,-11.023,1.0,0.0416,0.196,0.00541,0.103,0.426,183.964,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Baltimore,Horror,Bartees Strange,2025-02-14,245536,2,"indie rock, singer-songwriter, british, rock",4AD,0.677,0.32,11.0,-12.301,0.0,0.0372,0.267,0.000208,0.0924,0.422,124.691,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Sober,Horror,Bartees Strange,2025-02-14,221429,2,"indie rock, singer-songwriter, british, rock",4AD,0.732,0.652,7.0,-8.584,0.0,0.0301,0.00584,0.215,0.173,0.509,127.97,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Hit It Quit It,Horror,Bartees Strange,2025-02-14,159403,3,"indie rock, singer-songwriter, british, rock",4AD,0.731,0.702,4.0,-6.458,0.0,0.0619,0.0224,0.0118,0.142,0.673,119.995,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Too Much,Horror,Bartees Strange,2025-02-14,214916,3,"indie rock, singer-songwriter, british, rock",4AD,0.533,0.839,11.0,-7.3,1.0,0.0429,0.0564,0.00273,0.4,0.626,89.981,0.0,df_not_liked,Bartees Strange,47.76583058659592,0,66.82849732494466
Moving On,Half Divorced,Pissed Jeans,2024-03-01,268389,24,noise rock,Sub Pop Records,0.382,0.997,11.0,-4.988,0.0,0.16,0.000949,0.000222,0.21,0.0794,156.077,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Take Me Apart (unplugged),In The Blue Light,Kelela,2025-02-11,167879,38,alternative r&b,Warp Records,0.464,0.387,11.0,-14.162,1.0,0.106,0.909,0.00322,0.415,0.184,75.705,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Waitin’ (unplugged),In The Blue Light,Kelela,2025-02-11,275048,38,alternative r&b,Warp Records,0.476,0.319,6.0,-12.265,0.0,0.0332,0.723,0.000821,0.0603,0.123,114.428,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
(Stolen) Catalytic Converter,Half Divorced,Pissed Jeans,2024-03-01,111380,13,noise rock,Sub Pop Records,0.112,0.972,11.0,-4.381,1.0,0.152,0.015,7.12e-06,0.351,0.258,187.668,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
30 Years (unplugged),In The Blue Light,Kelela,2025-02-11,249194,36,alternative r&b,Warp Records,0.435,0.332,10.0,-16.09,0.0,0.0619,0.787,0.00376,0.488,0.437,125.006,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Anxious,Still,Erika de Casier,2024-02-21,128960,22,alternative r&b,4AD,0.543,0.287,5.0,-17.959,0.0,0.0493,0.821,0.00165,0.357,0.475,147.941,0.0,df_not_liked,Erika de Casier,47.76583058659592,0,57.67690233409156
Removals van,End of the Middle,Richard Dawson,2025-02-14,419800,1,art rock,Weird World,0.648,0.189,0.0,-12.574,1.0,0.0493,0.861,0.0683,0.341,0.161,120.819,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Polytunnel,End of the Middle,Richard Dawson,2025-02-14,257453,2,art rock,Weird World,0.634,0.0598,9.0,-14.075,1.0,0.0512,0.883,0.00582,0.112,0.169,115.423,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Knot,End of the Middle,Richard Dawson,2025-02-14,453533,2,art rock,Weird World,0.505,0.247,7.0,-12.081,1.0,0.0453,0.775,0.0126,0.143,0.115,133.811,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Boxing Day sales,End of the Middle,Richard Dawson,2025-02-14,230706,2,art rock,Weird World,0.557,0.254,7.0,-12.411,0.0,0.0333,0.516,0.049,0.112,0.235,79.178,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
The question,End of the Middle,Richard Dawson,2025-02-14,475546,3,art rock,Weird World,0.605,0.237,0.0,-12.479,1.0,0.0434,0.804,0.433,0.104,0.272,115.867,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Bullies,End of the Middle,Richard Dawson,2025-02-14,279666,3,art rock,Weird World,0.613,0.262,4.0,-11.681,0.0,0.0516,0.59,0.0103,0.111,0.0877,83.855,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Gondola,End of the Middle,Richard Dawson,2025-02-14,273973,4,art rock,Weird World,0.543,0.301,4.0,-11.041,0.0,0.0498,0.831,0.0105,0.306,0.171,79.314,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Bolt,End of the Middle,Richard Dawson,2025-02-14,191973,5,art rock,Weird World,0.581,0.15,5.0,-12.351,1.0,0.042,0.878,0.0483,0.111,0.0706,114.977,0.0,df_not_liked,Richard Dawson,36.860814106171446,0,47.86532667364006
Cherry Coffee (unplugged),In The Blue Light,Kelela,2025-02-11,427307,34,alternative r&b,Warp Records,0.411,0.135,1.0,-18.274,0.0,0.0435,0.843,0.00656,0.651,0.0996,65.126,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Better (unplugged),In The Blue Light,Kelela,2025-02-11,399264,35,alternative r&b,Warp Records,0.424,0.225,10.0,-17.035,0.0,0.0419,0.794,0.00127,0.633,0.349,97.971,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Love Notes (unplugged),In The Blue Light,Kelela,2025-02-11,497252,34,alternative r&b,Warp Records,0.391,0.285,2.0,-19.564,0.0,0.081,0.821,0.00835,0.203,0.256,111.796,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Blue Light (unplugged),In The Blue Light,Kelela,2025-02-11,294469,36,alternative r&b,Warp Records,0.49,0.217,10.0,-17.626,0.0,0.301,0.932,0.000678,0.268,0.528,111.073,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Furry Sings the Blues (unplugged),In The Blue Light,Kelela,2025-02-11,337455,36,alternative r&b,Warp Records,0.544,0.302,9.0,-16.444,0.0,0.179,0.853,0.0175,0.246,0.273,111.191,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
All the Way Down (unplugged),In The Blue Light,Kelela,2025-02-11,339560,37,alternative r&b,Warp Records,0.404,0.215,2.0,-16.524,0.0,0.0417,0.876,0.0937,0.0929,0.132,119.636,0.0,df_not_liked,Kelela,24.62400829774791,0,57.67690233409156
Monsters,Half Divorced,Pissed Jeans,2024-03-01,84368,11,noise rock,Sub Pop Records,0.273,0.997,2.0,-5.846,1.0,0.552,0.00245,0.489,0.267,0.0337,90.787,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Seatbelt Alarm Silencer,Half Divorced,Pissed Jeans,2024-03-01,87768,12,noise rock,Sub Pop Records,0.417,0.988,11.0,-3.508,0.0,0.299,0.000117,0.0,0.321,0.23,144.043,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Change in Real Time,Waking Hours,Photay,2020-06-12,117500,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.4,0.5,2.0,-14.428,1.0,0.0639,0.833,0.906,0.0883,0.337,128.229,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
Razzmatazz,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,258612,47,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.397,0.675,9.0,-4.788,0.0,0.0344,0.0101,1.7e-05,0.305,0.471,155.032,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Need You Here,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,187624,39,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.533,0.608,8.0,-6.43,0.0,0.0317,0.015,0.0,0.189,0.363,79.998,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Lights Go Down,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,204331,38,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.658,0.769,4.0,-4.979,0.0,0.0375,0.0313,0.000498,0.11,0.533,120.016,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Kiss Goodnight,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,230037,48,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.491,0.598,7.0,-6.124,1.0,0.0353,0.0124,9.77e-06,0.284,0.44,177.96,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Sugar Pills,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,187212,47,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.628,0.845,10.0,-4.459,0.0,0.0332,0.00194,0.0,0.204,0.81,121.977,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Clusterhug,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,192066,46,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.476,0.837,0.0,-4.067,1.0,0.052,0.00324,0.0,0.105,0.23,121.901,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
From The Gallows,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,162591,44,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.395,0.54,6.0,-6.439,1.0,0.0472,0.392,0.000169,0.43,0.336,104.549,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
New Invention,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,191593,53,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.489,0.854,0.0,-3.03,1.0,0.079,0.00842,4.06e-06,0.091,0.763,180.138,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Nobody Likes The Opening Band,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,135326,43,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.4,0.499,10.0,-6.422,1.0,0.0282,0.939,0.00423,0.145,0.378,79.14,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Mad IQs,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,182811,50,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.728,0.7,8.0,-5.066,0.0,0.0388,0.0094,1.62e-06,0.591,0.936,104.989,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Leave Me Alone,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,215644,51,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.544,0.886,0.0,-2.667,1.0,0.0381,0.00188,0.0,0.324,0.567,104.09,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
A Beautiful Silence Prevails,Waking Hours,Photay,2020-06-12,89501,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.403,0.0463,6.0,-18.401,1.0,0.0563,0.956,0.315,0.138,0.161,119.006,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
EST,Waking Hours,Photay,2020-06-12,292591,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.568,0.213,7.0,-14.143,1.0,0.0449,0.576,0.00035,0.263,0.119,139.745,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
Pressure,Waking Hours,Photay,2020-06-12,318034,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.675,0.708,1.0,-7.746,1.0,0.0372,0.101,0.471,0.264,0.347,104.974,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
Rhythm Research,Waking Hours,Photay,2020-06-12,329032,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.933,0.219,8.0,-9.787,0.0,0.0497,0.316,0.0608,0.0828,0.335,99.998,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
The People,Waking Hours,Photay,2020-06-12,304772,0,"ambient, electronic, experimental, chillwave, indie",Mexican Summer,0.846,0.69,11.0,-6.767,0.0,0.108,0.044,0.0975,0.0906,0.626,115.009,0.0,df_not_liked,Photay,45.06716006434633,0,62.48863131681382
Door,RAZZMATAZZ,I DONT KNOW HOW BUT THEY FOUND ME,2020-10-23,92892,38,"synthpop, indie pop, alternative rock, indie rock",Fearless Records,0.462,0.295,9.0,-12.832,1.0,0.0402,0.9,0.000163,0.325,0.16,119.892,0.0,df_not_liked,I DONT KNOW HOW BUT THEY FOUND ME,34.88401175514287,0,63.03447226093446
Alive With Hate,Half Divorced,Pissed Jeans,2024-03-01,96402,13,noise rock,Sub Pop Records,0.273,0.994,9.0,-3.203,1.0,0.0947,0.00632,0.0,0.454,0.0561,156.344,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Junktime,Half Divorced,Pissed Jeans,2024-03-01,331578,15,noise rock,Sub Pop Records,0.446,0.901,9.0,-6.779,1.0,0.0839,0.000215,0.00248,0.853,0.426,170.196,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Everywhere Is Bad,Half Divorced,Pissed Jeans,2024-03-01,215450,15,noise rock,Sub Pop Records,0.291,0.98,11.0,-4.587,0.0,0.164,0.0126,0.0,0.289,0.156,159.939,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Sixty-Two Thousand Dollars in Debt,Half Divorced,Pissed Jeans,2024-03-01,114625,19,noise rock,Sub Pop Records,0.442,0.994,9.0,-5.651,1.0,0.25,0.0479,0.0,0.0796,0.0427,180.247,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Cling to a Poisoned Dream,Half Divorced,Pissed Jeans,2024-03-01,89293,16,noise rock,Sub Pop Records,0.293,0.99,6.0,-4.128,0.0,0.205,7.07e-05,0.0,0.249,0.224,115.628,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Helicopter Parent,Half Divorced,Pissed Jeans,2024-03-01,174638,14,noise rock,Sub Pop Records,0.225,0.958,9.0,-5.221,1.0,0.113,0.00254,0.0,0.594,0.296,200.067,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Anti-Sapio,Half Divorced,Pissed Jeans,2024-03-01,100168,19,noise rock,Sub Pop Records,0.535,0.943,9.0,-5.05,0.0,0.13,0.00115,2.78e-05,0.293,0.179,102.708,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
Killing All the Wrong People,Half Divorced,Pissed Jeans,2024-03-01,139269,17,noise rock,Sub Pop Records,0.165,0.982,6.0,-3.929,1.0,0.239,9.63e-06,0.0003,0.358,0.242,161.988,0.0,df_not_liked,Pissed Jeans,60.2001197214958,0,44.635605663684764
ISTM,Sixteen Oceans,Four Tet,2020-03-13,40736,17,"idm,electronica",Text Records,0.525,0.262,9.0,-31.547,0.0,0.272,0.848,0.00934,0.326,0.0442,73.564,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Hi Hello,Sixteen Oceans,Four Tet,2020-03-13,48931,17,"idm,electronica",Text Records,0.798,0.209,6.0,-17.508,0.0,0.0476,0.742,0.873,0.104,0.224,122.021,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Insect Near Piha Beach,Sixteen Oceans,Four Tet,2020-03-13,315732,28,"idm,electronica",Text Records,0.733,0.841,9.0,-10.309,1.0,0.0993,0.0428,0.885,0.0875,0.121,131.003,0.0,df_not_liked,Four Tet,24.50831854320881,0,54.93243811408871
Touch the Ceiling,Pull the Rope,Ibibio Sound Machine,2024-05-03,165880,12,afrobeat,Merge Records,0.731,0.573,5.0,-10.512,1.0,0.0349,0.826,6.04e-05,0.116,0.232,119.975,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Mama Say,Pull the Rope,Ibibio Sound Machine,2024-05-03,288253,19,afrobeat,Merge Records,0.387,0.821,1.0,-7.545,1.0,0.0443,0.00086,0.00381,0.335,0.587,115.984,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Political Incorrect,Pull the Rope,Ibibio Sound Machine,2024-05-03,216240,24,afrobeat,Merge Records,0.767,0.75,7.0,-9.279,0.0,0.0564,0.0415,0.152,0.0575,0.869,107.975,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Them Say,Pull the Rope,Ibibio Sound Machine,2024-05-03,250440,17,afrobeat,Merge Records,0.757,0.725,5.0,-8.81,0.0,0.0735,0.14,0.276,0.11,0.642,109.988,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Fire,Pull the Rope,Ibibio Sound Machine,2024-05-03,270106,18,afrobeat,Merge Records,0.762,0.877,1.0,-7.426,1.0,0.138,0.28,0.322,0.0992,0.713,130.032,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Got to Be Who U Are,Pull the Rope,Ibibio Sound Machine,2024-05-03,219706,26,afrobeat,Merge Records,0.705,0.855,1.0,-8.262,1.0,0.0413,0.0255,0.0255,0.208,0.896,116.401,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Pull the Rope,Pull the Rope,Ibibio Sound Machine,2024-05-03,209360,31,afrobeat,Merge Records,0.772,0.858,7.0,-6.775,1.0,0.0606,0.03,0.459,0.177,0.712,124.958,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Debt,Sugarcoat,Blushing,2024-05-03,221893,9,"shoegaze,dream pop,slowcore",Kanine Records,0.389,0.8,6.0,-7.05,1.0,0.0464,0.00019,0.0112,0.0766,0.384,125.296,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Charms,Sugarcoat,Blushing,2024-05-03,195000,9,"shoegaze,dream pop,slowcore",Kanine Records,0.358,0.614,7.0,-5.833,1.0,0.0292,0.00114,0.000169,0.0775,0.396,91.48,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Pull You in Two,Sugarcoat,Blushing,2024-05-03,241493,11,"shoegaze,dream pop,slowcore",Kanine Records,0.442,0.878,5.0,-6.471,1.0,0.0397,0.000368,0.453,0.181,0.318,134.983,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Say When,Sugarcoat,Blushing,2024-05-03,212000,10,"shoegaze,dream pop,slowcore",Kanine Records,0.425,0.754,2.0,-5.844,1.0,0.0291,0.00334,0.436,0.199,0.236,101.122,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Fizz,Sugarcoat,Blushing,2024-05-03,145386,10,"shoegaze,dream pop,slowcore",Kanine Records,0.3,0.85,1.0,-5.804,1.0,0.0426,1.18e-05,0.784,0.0912,0.688,95.032,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Sugarcoat,Sugarcoat,Blushing,2024-05-03,212240,23,"shoegaze,dream pop,slowcore",Kanine Records,0.172,0.613,9.0,-7.292,1.0,0.0313,0.000764,0.716,0.276,0.309,82.59,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Silver Teeth,Sugarcoat,Blushing,2024-05-03,138506,23,"shoegaze,dream pop,slowcore",Kanine Records,0.107,0.657,7.0,-7.555,1.0,0.0482,0.00138,0.00687,0.295,0.381,155.358,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Slyce,Sugarcoat,Blushing,2024-05-03,187493,20,"shoegaze,dream pop,slowcore",Kanine Records,0.491,0.861,7.0,-7.319,1.0,0.0513,0.00176,0.353,0.198,0.54,119.039,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Seafoam,Sugarcoat,Blushing,2024-05-03,152133,19,"shoegaze,dream pop,slowcore",Kanine Records,0.341,0.746,2.0,-6.646,1.0,0.0451,1.65e-05,0.0977,0.177,0.528,120.764,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Let My Yes Be Yes,Pull the Rope,Ibibio Sound Machine,2024-05-03,204986,14,afrobeat,Merge Records,0.698,0.942,4.0,-7.057,0.0,0.0811,0.0295,0.404,0.1,0.94,102.004,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Far Away,Pull the Rope,Ibibio Sound Machine,2024-05-03,196693,13,afrobeat,Merge Records,0.782,0.724,7.0,-7.484,0.0,0.0481,0.217,0.126,0.0927,0.801,119.979,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Intro,Sugarcoat,Blushing,2024-05-03,54053,10,"shoegaze,dream pop,slowcore",Kanine Records,0.145,0.867,11.0,-8.008,0.0,0.267,0.0258,0.908,0.403,0.107,139.417,0.0,df_not_liked,Blushing,41.48865128493716,0,57.40687226337199
Dance in the Rain,Pull the Rope,Ibibio Sound Machine,2024-05-03,220640,17,afrobeat,Merge Records,0.709,0.82,1.0,-7.339,1.0,0.0397,0.279,0.826,0.0857,0.672,119.988,0.0,df_not_liked,Ibibio Sound Machine,38.665572730125504,0,53.60429634529993
Free Gloss,Deleter,"Holy Fuck,Nicholas Allbrook",2020-01-17,385640,0,"electronic rock,psychedelic pop,psychedelic rock",Holy EF Music,0.519,0.912,10.0,-7.227,1.0,0.0419,0.00342,0.775,0.357,0.49,120.016,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,63.090721002319704
Endless,Deleter,Holy Fuck,2020-01-17,272626,0,electronic rock,Holy EF Music,0.464,0.742,7.0,-5.789,0.0,0.0344,0.191,0.948,0.121,0.218,120.814,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Deleters,Deleter,"Holy Fuck,Angus Andrew",2020-01-17,193773,0,electronic rock,Holy EF Music,0.728,0.771,5.0,-8.215,1.0,0.0411,0.0937,0.772,0.074,0.818,122.03,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Luxe,Deleter,"Holy Fuck,Alexis Taylor",2020-01-17,370426,0,electronic rock,Holy EF Music,0.618,0.548,8.0,-11.005,1.0,0.0399,0.217,0.878,0.146,0.19,127.987,0.0,df_not_liked,Holy Fuck,33.53769905912784,0,59.37764056178248
Bar No One,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,413949,1,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.265,0.233,4.0,-14.552,1.0,0.0419,0.906,0.0165,0.305,0.0594,123.596,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Kicking Over Bottles,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,163237,5,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.285,0.895,4.0,-4.808,1.0,0.0572,1.64e-05,0.0,0.142,0.506,154.846,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Sticky Thumbs,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,165292,1,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.205,0.85,1.0,-4.688,1.0,0.0547,4.64e-06,0.00235,0.0829,0.526,128.172,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Born To Raise Hell,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,137435,1,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.361,0.868,1.0,-4.373,1.0,0.0493,3.09e-05,0.0721,0.337,0.405,95.97,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
Stiff,The Deadbeat Bang Of Heartbreak City,Beach Slang,2020-01-10,182325,1,"punk rock, punk, emo, pop punk",Bridge 9 Records,0.563,0.737,2.0,-5.406,1.0,0.0445,4.63e-05,0.272,0.116,0.748,117.552,0.0,df_not_liked,Beach Slang,30.343632482068045,0,58.267200433503014
